date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wind_speed_10m_mean,wind_speed_10m_max,precipitation_sum,snowfall_sum,relative_humidity_2m_mean,surface_pressure_mean,blh_min_m,blh_mean_m,diurnal_range,heating_degree_days,ventilation_index,wind_dir_sin,wind_dir_cos,doy_sin,doy_cos,is_heating_season,is_weekend,trend_days,pm2_5,ctx_pm10,ctx_nitrogen_dioxide,ctx_sulphur_dioxide,ctx_carbon_monoxide,ctx_ozone,ctx_vz_day
2022-08-04,20.5,16.7,25.0,21.4,32.6,4.3,0.0,55,951.5,485.0,890.0,8.3,0.0,19046.0,0.9702957262759965,0.24192189559966767,-0.5431052396834317,-0.8396646346181327,0,0,0,2.39,3.48,2.47,8.98,114.05,63.16,0
2022-08-05,20.1,13.8,25.7,20.8,25.1,0.0,0.0,44,952.6,310.0,1184.0,11.899999999999999,0.0,24627.2,0.8660254037844386,0.5000000000000001,-0.5574684374327892,-0.8301981337405212,0,0,1,2.48,3.63,2.8,9.86,112.21,66.92,0
2022-08-06,20.2,13.4,25.8,20.9,27.1,0.0,0.0,43,951.8,275.0,1117.0,12.4,0.0,23345.3,0.8290375725550417,0.5591929034707468,-0.5716666713027055,-0.8204859638785325,0,1,2,2.02,2.95,2.71,10.1,113.67,68.42,0
2022-08-07,21.1,14.4,26.1,14.4,20.0,0.0,0.0,44,949.0,145.0,1161.0,11.700000000000001,0.0,16718.4,0.7071067811865475,0.7071067811865476,-0.5856957398073511,-0.8105309990194821,0,1,3,6.37,9.17,4.27,15.6,128.58,71.38,0
2022-08-08,18.9,14.8,23.1,14.3,24.2,0.4,0.0,63,946.8,235.0,657.0,8.3,0.0,9395.1,0.5299192642332049,0.848048096156426,-0.5995514915196486,-0.8003361849976326,0,0,4,16.73,23.96,4.99,23.34,182.17,67.17,0
2022-08-09,17.7,13.4,21.9,15.1,20.8,8.6,0.0,73,945.8,150.0,644.0,8.499999999999998,0.3000000000000007,9724.4,0.7071067811865475,0.7071067811865476,-0.6132298262997502,-0.7899045386224707,0,0,5,15.07,21.58,5.66,15.61,210.96,70.21,0
2022-08-10,16.8,14.2,21.4,15.1,22.5,8.6,0.0,82,946.3,335.0,582.0,7.199999999999999,1.1999999999999993,8788.199999999999,0.6560590289905073,0.754709580222772,-0.6267266965083305,-0.7792391467859883,0,0,6,13.46,19.24,7.95,8.42,188.29,67.25,0
2022-08-11,17.2,13.5,21.6,13.1,21.0,2.8,0.0,80,948.3,275.0,682.0,8.100000000000001,0.8000000000000007,8934.199999999999,0.08715574274765817,0.9961946980917455,-0.6400381082043503,-0.7683431655492202,0,0,7,6.83,9.79,6.49,5.66,144.54,59.88,0
2022-08-12,19.0,13.9,24.1,9.7,15.1,0.9,0.0,77,951.3,15.0,623.0,10.200000000000001,0.0,6043.099999999999,0.12186934340514748,0.992546151641322,-0.6531601223269297,-0.757219819208313,0,0,8,7.72,11.1,6.52,12.56,144.88,56.38,0
2022-08-13,18.8,15.0,24.1,10.6,15.8,0.1,0.0,70,951.7,20.0,622.0,9.100000000000001,0.0,6593.2,-0.40673664307580015,0.9135454576426009,-0.6660888558609774,-0.7458723993404061,0,1,9,12.4,17.74,8.66,22.23,194.21,59.58,0
2022-08-14,20.0,12.4,26.0,10.5,23.0,0.0,0.0,58,951.4,20.0,891.0,13.6,0.0,9355.5,-0.19080899537654467,0.981627183447664,-0.6788204829862357,-0.734304263829602,0,1,10,5.18,7.5,17.11,28.18,195.17,54.21,0
2022-08-15,17.4,12.7,21.7,18.1,21.6,0.0,0.0,51,952.9,280.0,932.0,9.0,0.6000000000000014,16869.2,0.6946583704589973,0.7193398003386512,-0.6913512362094071,-0.722518835873311,0,0,11,2.62,3.84,3.24,14.97,112.67,52.67,0
2022-08-16,15.3,9.9,19.7,11.6,16.9,0.0,0.0,52,955.0,65.0,1023.0,9.799999999999999,2.6999999999999993,11866.8,0.3090169943749474,0.9510565162951535,-0.7036774074790131,-0.7105196029692742,0,0,12,3.66,5.3,4.18,14.62,121.58,48.46,0
2022-08-17,15.2,7.8,21.9,12.8,21.9,0.0,0.0,56,953.7,30.0,914.0,14.099999999999998,2.8000000000000007,11699.2,-0.6156614753256582,0.7880107536067221,-0.7157953492826645,-0.6983101158835581,0,0,13,7.23,10.48,7.13,26.95,128.88,47.71,0
2022-08-18,13.2,8.8,17.3,12.1,18.1,0.1,0.0,62,953.0,15.0,932.0,8.5,4.800000000000001,11277.199999999999,0.03489949670250097,0.9993908270190958,-0.7277014757264233,-0.6858939875998227,0,0,14,4.88,7.04,3.41,14.96,118.54,48.33,0
2022-08-19,10.9,6.3,14.3,13.6,19.2,0.0,0.0,61,956.5,135.0,959.0,8.0,7.1,13042.4,0.1908089953765448,0.981627183447664,-0.7393922635959241,-0.673274892250183,0,0,15,2.99,4.3,2.48,9.25,94.46,44.38,0
2022-08-20,11.9,8.6,15.5,8.4,14.6,0.9,0.0,59,957.1,50.0,689.0,6.9,6.1,5787.6,0.49999999999999994,0.8660254037844387,-0.7508642533989489,-0.6604565640279754,0,1,16,3.4,4.94,8.68,13.78,107.83,40.46,0
2022-08-21,13.0,6.2,18.9,6.7,10.4,0.0,0.0,63,958.1,55.0,790.0,12.7,5.0,5293.0,0.49999999999999994,0.8660254037844387,-0.7621140503891487,-0.6474427960827475,0,1,17,4.11,5.9,9.17,19.08,120.33,40.46,0
2022-08-22,13.8,7.2,19.9,12.5,22.5,0.0,0.0,66,957.1,65.0,661.0,12.7,4.199999999999999,8262.5,0.35836794954530027,0.9335804264972017,-0.7731383255706027,-0.6342374393978054,0,0,18,7.35,10.53,16.05,34.47,192.29,38.88,0
2022-08-23,13.6,11.1,17.6,21.9,26.4,0.0,0.0,66,958.9,480.0,922.0,6.500000000000002,4.4,20191.8,0.838670567945424,0.5446390350150271,-0.7839338166829206,-0.6208444016506462,0,0,19,3.82,5.83,7.12,21.52,106.62,47.88,0
2022-08-24,14.7,8.6,20.7,18.8,27.6,0.0,0.0,53,960.5,285.0,1057.0,12.1,3.3000000000000007,19871.600000000002,0.8829475928589269,0.46947156278589086,-0.7944973291665992,-0.6072676460566135,0,0,20,3.61,5.25,4.42,14.95,122.79,55.08,0
2022-08-25,16.2,9.4,22.4,13.3,18.3,0.0,0.0,54,958.2,85.0,801.0,12.999999999999998,1.8000000000000007,10653.300000000001,0.5446390350150271,0.838670567945424,-0.8048257371083452,-0.593511190196115,0,0,21,3.29,4.76,6.55,21.74,137.75,50.46,0
2022-08-26,17.8,10.9,24.7,7.6,13.1,0.0,0.0,54,956.4,10.0,807.0,13.799999999999999,0.1999999999999993,6133.2,-0.05233595624294437,0.9986295347545738,-0.8149159841660797,-0.5795791048257605,0,0,22,7.2,10.47,8.01,21.96,153.0,54.67,0
2022-08-27,19.8,11.6,26.6,9.9,16.0,0.1,0.0,56,956.1,15.0,798.0,15.000000000000002,0.0,7900.200000000001,-0.35836794954530077,0.9335804264972015,-0.8247650844733614,-0.5654755126737576,0,1,23,12.53,18.83,9.58,27.97,192.08,61.88,0
2022-08-28,18.5,13.9,23.1,17.3,20.4,0.0,0.0,54,958.6,300.0,738.0,9.200000000000001,0.0,12767.4,0.8290375725550417,0.5591929034707468,-0.8343701235229537,-0.5512045872199277,0,1,24,5.74,8.31,4.02,16.12,170.75,63.79,0
2022-08-29,17.4,9.7,24.5,11.0,16.3,0.0,0.0,41,958.1,95.0,549.0,14.8,0.6000000000000014,6039.0,0.9975640502598242,0.06975647374412523,-0.8437282590292712,-0.5367705514607103,0,0,25,2.55,3.66,6.37,20.01,131.46,50.67,0
2022-08-30,19.1,10.5,27.2,6.7,10.1,0.0,0.0,43,956.5,50.0,528.0,16.7,0.0,3537.6,0.9902680687415704,-0.13917310096006535,-0.8528367217694589,-0.5221776766595088,0,0,26,7.66,10.96,8.85,26.43,143.54,44.96,0
2022-08-31,20.4,11.4,28.3,7.9,13.9,0.0,0.0,38,953.6,20.0,814.0,16.9,0.0,6430.6,-0.8480480961564262,0.5299192642332047,-0.8616928164028521,-0.5074302810827518,0,0,27,8.96,12.85,9.32,32.23,149.04,57.25,0
2022-09-01,21.1,11.9,29.7,10.9,20.5,0.1,0.0,40,952.6,20.0,938.0,17.799999999999997,0.0,10224.2,-0.874619707139396,-0.48480962024633684,-0.8702939222685674,-0.49253272872205434,0,0,28,14.05,20.82,21.9,40.3,233.38,56.88,0
2022-09-02,23.4,13.9,31.2,8.8,13.4,0.0,0.0,39,957.0,10.0,907.0,17.299999999999997,0.0,7981.6,-0.9975640502598243,0.06975647374412522,-0.8786374941610001,-0.4774894280028391,0,0,29,14.68,22.29,17.9,36.89,193.71,59.08,0
2022-09-03,24.1,15.9,32.4,10.7,17.3,0.0,0.0,37,957.1,30.0,1107.0,16.5,0.0,11844.9,-0.7880107536067221,-0.6156614753256581,-0.886721063082993,-0.46230483047981086,0,1,30,15.24,22.65,30.25,39.19,230.42,49.46,0
2022-09-04,24.5,18.5,32.3,13.3,18.7,0.0,0.0,35,952.9,70.0,784.0,13.799999999999997,0.0,10427.2,-0.992546151641322,0.12186934340514768,-0.8945422369764496,-0.4469834295196742,0,1,31,12.3,20.93,11.47,24.51,167.25,60.04,0
2022-09-05,21.4,13.8,28.9,10.4,13.5,0.0,0.0,41,949.6,80.0,395.0,15.099999999999998,0.0,4108.0,0.9702957262759965,0.24192189559966767,-0.9020987014301841,-0.43152975897147067,0,0,32,8.9,14.13,11.15,39.43,161.04,64.83,0
2022-09-06,24.8,15.2,32.6,13.9,24.9,0.0,0.0,34,942.3,35.0,857.0,17.400000000000002,0.0,11912.300000000001,-0.34202014332566866,-0.9396926207859084,-0.9093882203647925,-0.4159483918249421,0,0,33,9.88,16.4,15.56,31.17,154.42,61.79,0
2022-09-07,18.7,13.3,23.3,21.7,33.2,0.0,0.0,37,945.9,185.0,1128.0,10.0,0.0,24477.6,-0.9961946980917455,-0.08715574274765825,-0.9164086366943458,-0.4002439388573056,0,0,34,4.97,7.58,4.35,12.3,140.21,73.33,0
2022-09-08,12.2,8.1,16.6,8.5,13.5,0.0,0.0,42,955.3,50.0,841.0,8.500000000000002,5.800000000000001,7148.5,-0.9781476007338056,0.20791169081775945,-0.9231578729647039,-0.38442104726885545,0,0,35,7.39,10.8,7.1,21.45,149.33,56.29,0
2022-09-09,13.1,4.9,19.6,10.3,16.9,0.0,0.0,43,956.5,15.0,876.0,14.700000000000001,4.9,9022.800000000001,-0.4067366430758002,-0.9135454576426009,-0.9296339319682695,-0.3684843993077793,0,0,36,8.67,12.52,13.04,41.53,157.67,53.29,0
2022-09-10,15.3,7.0,22.1,13.6,21.6,1.7,0.0,40,948.8,25.0,1075.0,15.100000000000001,2.6999999999999993,14620.0,0.45399049973954686,-0.8910065241883678,-0.9358348973349941,-0.35243871088460327,0,1,37,5.58,8.46,13.42,21.3,151.0,62.67,0
2022-09-11,11.6,8.1,14.5,23.5,35.7,6.1,0.0,73,940.4,70.0,903.0,6.4,6.4,21220.5,-0.8191520442889916,-0.5735764363510464,-0.9417589340994614,-0.3362887301766837,0,1,38,8.88,15.1,8.74,10.62,150.17,61.46,0
2022-09-12,9.9,6.2,13.8,14.5,20.3,0.5,0.0,63,954.8,60.0,978.0,7.6000000000000005,8.1,14181.0,-0.5735764363510465,0.8191520442889916,-0.9474042892438849,-0.32003923622313774,0,0,39,3.3,4.75,4.34,11.6,131.75,55.12,0
2022-09-13,9.3,2.2,13.6,7.1,17.9,0.0,0.0,55,960.7,45.0,731.0,11.399999999999999,8.7,5190.099999999999,0.992546151641322,0.12186934340514749,-0.9527692922168511,-0.30369503751065885,0,0,40,4.44,6.37,5.08,19.4,132.04,46.17,0
2022-09-14,9.5,4.5,14.1,13.3,18.1,0.1,0.0,55,961.8,115.0,840.0,9.6,8.5,11172.0,0.788010753606722,0.6156614753256583,-0.9578523554276669,-0.28726097055059635,0,0,41,2.72,3.93,4.97,21.68,128.5,46.96,0
2022-09-15,9.1,1.7,14.9,14.0,21.1,0.0,0.0,51,961.6,60.0,773.0,13.200000000000001,8.9,10822.0,0.9986295347545738,0.052335956242943966,-0.9626519747161489,-0.27074189844776336,0,0,42,4.1,5.92,7.2,26.08,139.83,47.75,0
2022-09-16,9.7,3.6,14.3,19.6,27.4,0.0,0.0,47,957.4,190.0,817.0,10.700000000000001,8.3,16013.2,0.992546151641322,0.12186934340514749,-0.9671667297977312,-0.2541427094613622,0,0,43,2.99,4.31,3.81,13.19,129.5,51.92,0
2022-09-17,10.2,3.7,16.4,17.2,22.8,0.0,0.0,46,956.8,220.0,735.0,12.7,7.800000000000001,12642.0,0.9993908270190958,0.03489949670250108,-0.97139528468375,-0.23746831555846842,0,1,44,2.84,4.07,2.56,8.21,125.17,56.38,0
2022-09-18,11.1,3.6,17.6,13.9,17.7,0.0,0.0,46,959.0,115.0,567.0,14.000000000000002,6.9,7881.3,0.9975640502598242,0.06975647374412523,-0.9753363880767839,-0.22072365096050134,0,1,45,3.53,5.05,3.49,11.22,135.12,56.58,0
2022-09-19,13.0,5.3,20.7,14.7,19.8,0.0,0.0,41,959.0,130.0,421.0,15.399999999999999,5.0,6188.7,0.984807753012208,0.17364817766693041,-0.9789888737409319,-0.20391367068311472,0,0,46,6.24,8.93,3.56,11.11,137.33,60.88,0
2022-09-20,13.9,4.4,21.7,13.7,17.6,0.0,0.0,36,958.5,80.0,384.0,17.299999999999997,4.1,5260.799999999999,0.9396926207859083,0.3420201433256688,-0.9823516608469235,-0.18704334906991746,0,0,47,5.92,8.48,3.63,9.52,138.62,64.29,0
2022-09-21,16.4,8.1,24.1,14.1,19.8,0.0,0.0,38,957.0,130.0,478.0,16.0,1.6000000000000014,6739.8,0.9702957262759965,0.24192189559966767,-0.9854237542919524,-0.17011767832049052,0,0,48,6.46,9.56,4.27,17.34,141.92,62.38,0
2022-09-22,18.4,9.6,25.8,11.2,18.2,0.0,0.0,51,956.0,65.0,494.0,16.200000000000003,0.0,5532.799999999999,0.8829475928589269,0.46947156278589086,-0.9882042449941422,-0.15314166701312007,0,0,49,6.93,11.01,4.59,19.35,130.17,56.33,0
2022-09-23,19.2,10.7,26.4,11.0,15.5,0.0,0.0,50,957.5,60.0,568.0,15.7,0.0,6248.0,0.9563047559630354,0.29237170472273677,-0.9906923101615609,-0.13612033862266704,0,0,50,7.44,12.15,6.02,22.73,130.5,58.75,0
2022-09-24,18.8,11.9,25.4,8.9,15.2,0.0,0.0,46,955.2,60.0,503.0,13.499999999999998,0.0,4476.7,0.9743700647852352,-0.22495105434386503,-0.9928872135356962,-0.11905873003404988,0,1,51,10.58,16.59,8.25,24.66,151.08,58.0,0
2022-09-25,17.8,9.5,25.7,6.5,11.2,0.0,0.0,46,950.1,25.0,422.0,16.2,0.1999999999999993,2743.0,0.2249510543438652,-0.9743700647852351,-0.994788305609327,-0.10196189005174576,0,1,52,16.22,24.27,21.91,45.29,207.42,46.38,0
2022-09-26,16.3,11.4,22.3,16.9,29.7,0.1,0.0,45,946.3,50.0,685.0,10.9,1.6999999999999993,11576.499999999998,-0.848048096156426,-0.529919264233205,-0.9963950238187232,-0.0848348779057645,0,0,53,12.25,19.72,18.97,21.88,187.25,48.17,0
2022-09-27,11.2,8.7,14.2,23.6,36.2,0.3,0.0,55,948.4,540.0,1357.0,5.5,6.800000000000001,32025.2,-0.9902680687415703,-0.13917310096006583,-0.9977068927101169,-0.06768276175455074,0,0,54,4.3,6.75,2.85,6.97,132.67,59.62,0
2022-09-28,4.3,0.1,7.9,16.6,23.2,0.9,0.0,65,951.6,645.0,846.0,7.800000000000001,13.7,14043.6,-0.8571673007021123,0.5150380749100542,-0.9987235240803973,-0.050510617185222,0,0,55,2.08,2.97,3.15,8.87,119.38,41.42,0
2022-09-29,-0.0,-2.7,3.4,12.7,17.8,0.0,0.0,50,958.7,250.0,911.0,6.1,18.0,11569.699999999999,-0.05233595624294437,0.9986295347545738,-0.9994446170919858,-0.033323525711630456,0,0,56,2.47,3.52,1.84,7.42,106.5,46.62,0
2022-09-30,-1.9,-5.3,1.0,11.7,17.4,0.0,0.0,57,964.6,110.0,850.0,6.3,19.9,9945.0,0.8290375725550417,0.5591929034707468,-0.9998699583618592,-0.016126573270657762,0,0,57,3.81,5.45,3.62,14.56,112.88,39.79,0
2022-10-01,0.4,-3.4,4.6,14.0,18.3,0.0,0.0,54,969.8,180.0,546.0,8.0,17.6,7644.0,0.9612616959383189,0.27563735581699916,-0.9999994220246925,0.001075151282798226,1,1,58,4.62,6.62,3.47,16.01,122.75,39.0,0
2022-10-02,1.5,-4.0,6.6,15.8,20.3,0.0,0.0,56,967.7,130.0,554.0,10.6,16.5,8753.2,0.9993908270190958,0.03489949670250108,-0.999832969770105,0.01827655768169211,1,1,59,7.18,10.28,4.51,15.65,142.0,41.79,0
2022-10-03,2.1,-3.3,7.5,20.1,26.5,0.0,0.0,54,963.6,280.0,571.0,10.8,15.9,11477.1,0.9396926207859083,0.3420201433256688,-0.9993706508539969,0.03547255575312556,1,0,60,6.44,9.24,2.85,8.9,122.38,45.96,0
2022-10-04,3.6,-2.3,9.5,16.7,20.1,0.0,0.0,48,966.0,150.0,449.0,11.8,14.4,7498.299999999999,0.8660254037844386,0.5000000000000001,-0.9986126020839734,0.05265805692461312,1,0,61,5.5,7.88,5.58,16.67,123.42,45.58,0
2022-10-05,4.7,-4.2,11.3,7.2,10.0,0.0,0.0,50,969.8,20.0,210.0,15.5,13.3,1512.0,0.788010753606722,0.6156614753256583,-0.9975590477788613,0.06982797572987177,1,0,62,13.9,21.37,16.75,61.61,157.5,35.96,1
2022-10-06,9.3,1.8,17.1,5.0,9.1,0.0,0.0,53,966.8,10.0,176.0,15.3,8.7,880.0,0.9612616959383189,-0.27563735581699905,-0.9962102997023297,0.0869772313136861,1,0,63,21.49,37.78,20.6,67.8,189.88,29.5,1
2022-10-07,12.4,3.8,21.2,9.5,13.1,0.0,0.0,50,959.9,50.0,352.0,17.4,5.6,3344.0,0.40673664307580043,-0.9135454576426008,-0.9945667569706337,0.1041007489354256,1,0,64,12.52,19.93,21.65,33.97,181.62,35.71,1
2022-10-08,13.4,8.5,20.0,19.1,31.9,0.0,0.0,39,951.3,135.0,665.0,11.5,4.6,12701.500000000002,-0.5000000000000001,-0.8660254037844386,-0.9926289059345094,0.12119346147073688,1,1,65,9.33,14.07,8.59,19.61,135.79,54.54,1
2022-10-09,6.4,4.1,8.9,21.3,28.8,1.8,0.0,74,955.7,335.0,842.0,4.800000000000001,11.6,17934.600000000002,-1.0,-1.8369701987210297e-16,-0.9903973200352558,0.13825031091098192,1,1,66,4.23,6.38,5.36,14.73,133.21,41.17,0
2022-10-10,5.8,1.8,11.2,9.3,13.0,0.0,0.0,71,965.4,40.0,597.0,9.399999999999999,12.2,5552.1,-0.9743700647852351,-0.22495105434386525,-0.9878726596350431,0.15526624985999474,1,0,67,5.18,7.77,13.89,25.91,135.12,36.42,0
2022-10-11,7.1,-0.7,13.6,8.3,12.6,0.0,0.0,58,963.7,15.0,304.0,14.299999999999999,10.9,2523.2000000000003,-0.5591929034707467,-0.8290375725550418,-0.9850556718215013,0.172236243027682,1,0,68,10.22,15.23,27.38,50.44,183.42,20.83,1
2022-10-12,7.5,-0.9,15.0,6.4,11.5,0.0,0.0,56,958.7,20.0,223.0,15.9,10.5,1427.2,0.9975640502598242,-0.06975647374412533,-0.981947190186646,0.18915526872004093,1,0,69,15.48,22.53,25.15,81.19,240.67,23.79,1
2022-10-13,10.0,2.5,18.1,10.9,14.8,0.0,0.0,44,956.9,50.0,253.0,15.600000000000001,8.0,2757.7000000000003,0.8746197071393959,-0.484809620246337,-0.9785481345802033,0.20601832032516998,1,0,70,5.75,8.58,19.5,45.32,135.83,33.0,0
2022-10-14,10.9,2.9,17.8,8.8,12.2,0.0,0.0,38,956.1,20.0,247.0,14.9,7.1,2173.6000000000004,1.2246467991473532e-16,-1.0,-0.9748595108374125,0.22282040779479959,1,0,71,13.26,19.47,25.07,59.88,192.71,30.08,0
2022-10-15,11.4,2.9,18.7,6.3,16.8,0.0,0.0,42,956.2,25.0,194.0,15.799999999999999,6.6,1222.2,0.984807753012208,-0.1736481776669303,-0.9708824104813836,0.2395565591209271,1,1,72,22.03,32.12,20.67,51.85,230.21,33.21,0
2022-10-16,11.0,7.7,14.0,13.6,18.9,0.2,0.0,46,954.8,120.0,349.0,6.3,7.0,4746.4,-0.9993908270190958,0.03489949670250128,-0.9666180104000972,0.2562218218071163,1,1,73,21.46,32.2,22.02,53.97,224.54,24.79,0
2022-10-17,5.4,1.7,9.0,11.1,18.4,0.3,0.0,72,959.4,105.0,540.0,7.3,12.6,5994.0,-0.9902680687415704,0.13917310096006547,-0.9620675724981452,0.27281126433401914,1,0,74,6.3,9.05,5.33,9.81,134.83,49.75,0
2022-10-18,3.9,-0.7,7.6,9.6,17.4,0.1,0.0,71,959.3,85.0,499.0,8.299999999999999,14.1,4790.4,-0.9998476951563913,-0.017452406437283498,-0.957232443323312,0.2893199776186952,1,0,75,8.82,12.63,12.03,22.88,153.62,45.5,0
2022-10-19,5.5,1.5,8.9,18.9,33.4,1.1,0.0,55,954.7,115.0,1045.0,7.4,12.5,19750.5,-0.6946583704589974,-0.7193398003386511,-0.9521140536681102,0.3057430764672831,1,0,76,6.73,9.8,10.05,20.03,143.29,50.46,0
2022-10-20,7.5,4.4,9.7,30.9,34.7,3.3,0.07,68,953.0,715.0,1092.0,5.299999999999999,10.5,33742.799999999996,-0.7880107536067221,-0.6156614753256581,-0.9467139181463862,0.3220757010206104,1,0,77,9.43,21.34,7.8,17.11,136.0,53.71,0
2022-10-21,9.6,4.5,15.2,19.9,26.6,0.0,0.0,44,954.9,340.0,579.0,10.7,8.4,11522.099999999999,-0.46947156278589086,-0.8829475928589269,-0.94103363474512,0.3383130181923067,1,0,78,6.93,10.5,11.8,25.35,138.46,52.42,0
2022-10-22,10.9,6.6,17.6,27.5,47.3,7.4,0.0,55,945.2,270.0,986.0,11.000000000000002,7.1,27115.0,-0.5150380749100542,-0.8571673007021123,-0.9350748843515574,0.3544502230989869,1,1,79,10.18,17.13,7.95,20.31,135.67,63.33,0
2022-10-23,0.9,-3.7,5.2,26.9,51.6,0.7,0.49,65,956.9,140.0,1149.0,8.9,17.1,30908.1,-0.9975640502598242,-0.06975647374412558,-0.9288394302558068,0.3704825404820963,1,1,80,3.41,5.21,5.75,13.42,127.83,44.08,0
2022-10-24,-1.7,-5.8,3.1,7.2,11.0,0.0,0.0,70,963.9,15.0,254.0,8.9,19.7,1828.8,-0.46947156278589086,-0.8829475928589269,-0.9223291176290545,0.3864052261209853,1,0,81,13.46,19.74,26.1,78.35,212.42,23.83,1
2022-10-25,-1.1,-6.8,6.5,9.0,11.7,0.0,0.0,53,954.9,40.0,184.0,13.3,19.1,1656.0,0.6156614753256584,-0.7880107536067219,-0.9155458729775463,0.4022135682368045,1,0,82,10.32,15.04,27.93,48.07,231.46,26.83,1
2022-10-26,2.9,-1.0,6.6,18.5,37.2,2.9,0.0,72,947.6,165.0,591.0,7.6,15.1,10933.5,-0.374606593415912,-0.9271838545667874,-0.9084917035725082,0.41790288888678667,1,0,83,6.03,9.61,15.66,16.48,143.88,29.42,0
2022-10-27,-0.3,-2.5,1.5,26.1,36.1,3.1,2.1,82,954.1,695.0,973.0,4.0,18.3,25395.300000000003,-0.9743700647852351,-0.22495105434386525,-0.9011686968561569,0.4334685453485363,1,0,84,1.32,1.94,8.72,10.72,125.71,25.42,0
2022-10-28,-4.0,-6.8,-1.4,8.0,13.4,0.0,0.0,71,967.3,15.0,551.0,5.4,22.0,4408.0,-0.9135454576426011,0.40673664307579976,-0.8935790198239949,0.4489059314938806,1,0,85,4.89,6.98,17.49,31.63,176.5,30.17,0
2022-10-29,-2.9,-9.0,3.0,9.3,13.6,0.0,0.0,61,962.8,60.0,199.0,12.0,20.9,1850.7,0.838670567945424,-0.5446390350150272,-0.8857249183835637,0.4642104791518923,1,1,86,11.77,16.91,22.7,47.11,197.75,25.04,0
2022-10-30,-0.1,-3.8,3.8,9.2,12.3,5.0,3.01,75,951.6,125.0,232.0,7.6,18.1,2134.3999999999996,0.3090169943749475,-0.9510565162951535,-0.8776087166898388,0.47937765946069527,1,1,87,20.96,31.45,22.42,63.52,225.92,21.04,0
2022-10-31,1.0,0.3,1.7,14.4,20.0,1.7,0.84,96,954.7,200.0,400.0,1.4,17.0,5760.0,-0.8290375725550418,-0.5591929034707466,-0.8692328164574787,0.4944029842076189,1,0,88,10.8,16.0,17.4,38.95,172.58,17.71,0
2022-11-01,2.2,0.2,5.9,13.8,20.2,0.0,0.0,85,956.6,165.0,425.0,5.7,15.8,5865.0,0.24192189559966773,-0.9702957262759965,-0.8605996962501181,0.5092820071573356,1,0,89,7.32,10.85,14.93,31.76,157.75,21.21,0
2022-11-02,4.7,-0.6,11.3,21.9,35.4,2.7,0.0,76,948.0,310.0,670.0,11.9,13.3,14672.999999999998,-0.1045284632676535,-0.9945218953682733,-0.8517119107469189,0.5240103253675756,1,0,90,6.82,11.35,11.75,22.95,141.08,47.88,0
2022-11-03,0.9,-2.9,5.5,16.9,22.5,0.0,0.0,67,955.8,270.0,526.0,8.4,17.1,8889.4,-0.1045284632676535,-0.9945218953682733,-0.8425720899866032,0.5385835804920232,1,0,91,4.68,11.37,11.91,17.74,140.12,38.17,0
2022-11-04,4.3,-1.2,9.9,20.4,33.8,3.0,0.0,69,948.9,200.0,625.0,11.1,13.7,12750.0,0.05233595624294381,-0.9986295347545738,-0.8331829385891785,0.5529974600700271,1,0,92,7.32,13.75,10.99,26.15,141.58,44.96,0
2022-11-05,-1.1,-2.5,2.2,22.1,26.8,0.3,0.0,71,953.8,790.0,962.0,4.7,19.1,21260.2,-0.848048096156426,-0.529919264233205,-0.8235472349556007,0.5672476988027229,1,1,93,3.5,5.22,7.89,19.58,123.92,30.17,0
2022-11-06,-1.5,-3.1,-0.2,17.6,24.6,0.1,0.07,69,955.3,675.0,1021.0,2.9,19.5,17969.600000000002,-0.9396926207859084,-0.34202014332566855,-0.8136678304455991,0.5813300798152042,1,1,94,3.53,5.25,10.72,23.82,134.88,28.33,0
2022-11-07,-2.5,-5.5,0.0,7.1,10.1,0.1,0.14,75,953.6,20.0,367.0,5.5,20.5,2605.7,-0.9816271834476639,0.1908089953765451,-0.8035476485339116,0.5952404359043674,1,0,95,10.4,15.06,22.76,80.07,161.71,18.62,0
2022-11-08,-2.9,-6.3,-1.2,9.1,17.3,0.8,0.63,72,954.4,20.0,405.0,5.1,20.9,3685.5,-0.9816271834476639,0.1908089953765451,-0.7931896839451843,0.6089746507720486,1,0,96,7.65,11.03,21.56,57.94,148.75,24.58,0
2022-11-09,-3.0,-6.1,-1.5,18.8,27.5,1.8,1.26,85,962.8,245.0,627.0,4.6,21.0,11787.6,-0.7431448254773944,-0.6691306063588581,-0.7825970017677834,0.6225286602431057,1,0,97,3.25,4.7,12.73,17.51,136.5,35.5,0
2022-11-10,-2.9,-3.9,-1.6,16.6,21.3,0.3,0.21,85,964.8,315.0,564.0,2.3,20.9,9362.400000000001,-0.7771459614569706,-0.6293203910498378,-0.7717727365467837,0.6358984534680745,1,0,98,2.14,3.07,14.48,18.03,131.92,28.54,0
2022-11-11,-3.3,-4.3,-2.0,17.3,20.3,0.0,0.0,80,963.8,395.0,551.0,2.3,21.3,9532.300000000001,-0.7771459614569706,-0.6293203910498378,-0.7607200913564104,0.6490800741100398,1,0,99,2.06,2.95,17.28,18.57,131.08,39.33,0
2022-11-12,-2.5,-4.1,-0.9,29.8,35.5,2.4,1.68,88,957.7,560.0,682.0,3.1999999999999997,20.5,20323.600000000002,-0.754709580222772,-0.6560590289905073,-0.749442336852196,0.6620696215153808,1,1,100,1.64,2.58,9.41,11.06,123.29,48.46,0
